6.131079999999999863e-01 -6.337020904370639363e-01
6.155749999999999833e-01 -6.335783465945998838e-01
6.180080000000000018e-01 -6.334519699044239838e-01
6.204520000000000035e-01 -6.333315171215999628e-01
6.228810000000000180e-01 -6.332038240075679170e-01
6.253039999999999710e-01 -6.330840294366719689e-01
6.277690000000000214e-01 -6.329589691703519927e-01
6.302849999999999842e-01 -6.328325924801759816e-01
6.328749999999999654e-01 -6.327016083065039043e-01
6.355140000000000233e-01 -6.325699659209039760e-01
6.382010000000000183e-01 -6.324363488995199400e-01
6.409120000000000372e-01 -6.322974661827118759e-01
6.436819999999999764e-01 -6.321559506181919641e-01
6.464619999999999811e-01 -6.320137768417439794e-01
6.492750000000000465e-01 -6.318683120056559632e-01
6.521000000000000130e-01 -6.317202143218559884e-01
6.549329999999999874e-01 -6.315846226646879558e-01
6.576440000000000063e-01 -6.314444235240239678e-01
6.603499999999999925e-01 -6.312976422640799168e-01
6.630030000000000090e-01 -6.311679745142639852e-01
6.656279999999999974e-01 -6.310277753735999973e-01
6.682679999999999731e-01 -6.308961329879999580e-01
6.709370000000000056e-01 -6.307605413308319253e-01
6.736199999999999966e-01 -6.306256078855919656e-01
6.763400000000000523e-01 -6.304893580164959710e-01
6.790310000000000512e-01 -6.303550827831839731e-01
6.817100000000000382e-01 -6.302247568214399687e-01
6.843660000000000299e-01 -6.300911398000559327e-01
6.869859999999999856e-01 -6.299542317190318652e-01
6.896029999999999660e-01 -6.298113997306559186e-01
6.921199999999999575e-01 -6.296810737689119142e-01
6.946660000000000057e-01 -6.295514060190959826e-01
6.972380000000000244e-01 -6.294223964812080130e-01
6.998400000000000176e-01 -6.292874630359679422e-01
7.023800000000000043e-01 -6.291591117100079344e-01
7.049410000000000398e-01 -6.290248364766959366e-01
7.126280000000000392e-01 -6.286424153465279829e-01
7.162330000000000085e-01 -6.284574577947599217e-01
7.202509999999999746e-01 -6.282547285209358900e-01
7.246169999999999556e-01 -6.280250125580639775e-01
7.292710000000000026e-01 -6.277854234162719704e-01
7.341919999999999558e-01 -6.275497835460479568e-01
7.393680000000000252e-01 -6.272878151987040241e-01
7.448139999999999761e-01 -6.270265050632879422e-01
7.501489999999999547e-01 -6.267704606232958886e-01
7.552560000000000384e-01 -6.265242893622239295e-01
7.601869999999999461e-01 -6.262768016772959356e-01
7.650350000000000206e-01 -6.260293139923679417e-01
7.700000000000000178e-01 -6.257739277643039610e-01
7.752109999999999834e-01 -6.254974787545439785e-01
7.806669999999999998e-01 -6.252309029237039795e-01
7.864219999999999544e-01 -6.249393150395999852e-01
7.921259999999999968e-01 -6.246470689435679180e-01
7.978979999999999961e-01 -6.243660124503118691e-01
8.035369999999999457e-01 -6.240889052286239247e-01
8.094430000000000236e-01 -6.237867859536718740e-01
8.154909999999999659e-01 -6.234938816457119559e-01
8.216120000000000090e-01 -6.231779399202719283e-01
8.268689999999999651e-01 -6.229074148178639359e-01
